country,id,geo,year,employment_15_64,female_unemp,tech_employment,internet_usage,HRST,regional_GDP,higher_edu,pop_density
ES,ES13,Cantabria,2022,65.0 d,11.5,2.4 d,91.13,52.1 d,15540.5 p,45.3,111.3 
ES,ES13,Cantabria,2023,66.4 d,10.0,3.9 d,93.01,55.8 d,16776.6 p,49.4,
ES,ES21,País Vasco,2012,62.6 ,15.7,4.0 ,,53.7 ,62342.9 ,46.0,302.9 
ES,ES21,País Vasco,2013,61.6 ,16.5,3.4 ,72.42,54.2 ,61496.7 ,46.8,301.7 
ES,ES21,País Vasco,2014,61.8 ,16.1,3.6 ,77.25,54.0 b,62636.9 ,47.0,299.6 
ES,ES21,País Vasco,2015,62.9 ,14.7,3.6 ,78.1,54.5 ,65073.3 ,47.8,301.3 
ES,ES21,País Vasco,2016,65.1 ,13.1,3.6 ,81.64,56.0 ,67115 ,48.6,301.2 b
ES,ES21,País Vasco,2017,65.4 ,12.2,3.8 ,81.82,57.1 ,69585.3 ,49.7,301.7 
ES,ES21,País Vasco,2018,66.7 ,9.9,3.7 ,83.02,56.9 ,71915.1 ,49.6,302.4 
ES,ES21,País Vasco,2019,67.3 ,9.4,3.9 ,88.12,58.0 ,74000 ,50.8,303.7 
ES,ES21,País Vasco,2020,65.8 ,10.5,4.1 ,91.49,60.7 ,66672.6 ,53.4,303.7 
ES,ES21,País Vasco,2021,66.8 bd,10.4,4.7 bd,90.35,61.4 bd,72513.1 ,55.0,304.2 
ES,ES21,País Vasco,2022,68.2 d,9.0,5.7 d,94.14,61.5 d,80481 p,55.0,305.5 
ES,ES21,País Vasco,2023,69.9 d,8.6,5.0 d,94.46,61.3 d,87857.5 p,55.7,
ES,ES22,Comunidad Foral de Navarra,2012,62.5 ,15.5,2.1 ,,45.8 ,17377.7 ,40.2,61.8 
ES,ES22,Comunidad Foral de Navarra,2013,61.1 ,18.9,2.3 ,66.16,46.3 ,17346.7 ,40.3,61.6 
ES,ES22,Comunidad Foral de Navarra,2014,63.2 ,16.0,2.6 ,70.71,49.1 b,17642 ,42.7,61.5 
ES,ES22,Comunidad Foral de Navarra,2015,63.7 ,15.2,2.4 ,75.33,49.5 ,18334.4 ,42.3,61.6 
ES,ES22,Comunidad Foral de Navarra,2016,64.4 ,14.3,2.1 ,78.8,51.0 ,18911.3 ,44.5,61.7 b
ES,ES22,Comunidad Foral de Navarra,2017,67.0 ,13.2,1.8 ,82.12,51.5 ,19698.8 ,45.5,62.1 
ES,ES22,Comunidad Foral de Navarra,2018,67.1 ,11.1,2.5 ,83.45,51.0 ,20236 ,45.4,62.5 
ES,ES22,Comunidad Foral de Navarra,2019,68.0 ,9.2,3.1 ,91.43,52.4 ,21070.3 ,47.1,63.1 
ES,ES22,Comunidad Foral de Navarra,2020,64.9 ,10.1,2.9 ,92.83,55.3 ,19160.7 ,48.4,63.1 
ES,ES22,Comunidad Foral de Navarra,2021,66.1 bd,9.8,2.6 bd,91.27,55.8 bd,20821.2 ,48.7,63.5 
ES,ES22,Comunidad Foral de Navarra,2022,67.6 d,10.3,2.9 d,93.95,55.0 d,23211.1 p,48.3,64.3 
ES,ES22,Comunidad Foral de Navarra,2023,67.3 d,10.8,3.0 d,95.65,53.8 d,25041.2 p,48.3,
ES,ES23,La Rioja,2012,59.7 ,22.5,1.9 u,,40.7 ,7669 ,34.3,63.6 
ES,ES23,La Rioja,2013,59.9 ,21.0,1.2 u,63.53,41.8 ,7581.1 ,35.2,63.0 
ES,ES23,La Rioja,2014,62.5 ,21.2,2.0 u,70.1,43.1 b,7738.4 ,36.9,62.4 
ES,ES23,La Rioja,2015,64.2 ,16.9,1.6 u,74.85,45.0 ,8033.1 ,39.3,62.2 
ES,ES23,La Rioja,2016,65.4 ,15.1,1.9 u,76.39,44.8 ,8074.1 ,37.4,62.2 b
ES,ES23,La Rioja,2017,66.4 ,14.9,1.4 u,75.81,43.5 ,8351.7 ,37.9,62.2 
ES,ES23,La Rioja,2018,67.9 ,11.9,1.5 u,78.0,43.7 ,8649.9 ,38.7,62.3 
ES,ES23,La Rioja,2019,68.7 ,9.8,1.2 u,85.14,42.7 ,8890 ,38.3,62.6 
ES,ES23,La Rioja,2020,66.7 ,12.6,1.1 u,89.93,43.6 ,8186.9 ,38.5,62.6 
ES,ES23,La Rioja,2021,68.0 bd,14.8,1.8 bdu,89.64,45.0 bd,8735.9 ,40.0,62.8 
ES,ES23,La Rioja,2022,69.2 d,10.3,2.7 du,90.65,46.9 d,9713.3 p,41.8,63.4 
ES,ES23,La Rioja,2023,69.0 d,11.1,2.4 du,92.52,46.0 d,10618.1 p,40.2,
ES,ES24,Aragón,2012,62.1 ,19.8,3.1 ,,41.8 ,32169.7 ,35.1,28.3 
ES,ES24,Aragón,2013,59.3 ,22.7,3.0 ,70.17,41.1 ,32323.9 ,34.8,28.1 
ES,ES24,Aragón,2014,60.4 ,22.5,3.0 ,72.52,41.6 b,32602.5 ,35.7,28.0 
ES,ES24,Aragón,2015,63.0 ,19.9,3.1 ,75.34,41.4 ,33265.9 ,35.6,27.9 
ES,ES24,Aragón,2016,65.0 ,17.8,3.0 ,80.02,42.5 ,34542.1 ,36.3,27.8 b
ES,ES24,Aragón,2017,66.8 ,14.8,2.4 ,82.38,43.6 ,35983.5 ,36.6,27.7 
ES,ES24,Aragón,2018,67.9 ,12.2,2.7 ,83.91,44.3 ,37213.9 ,38.4,27.7 
ES,ES24,Aragón,2019,68.8 ,11.5,2.8 ,88.57,44.8 ,38465.1 ,39.3,27.9 
ES,ES24,Aragón,2020,66.3 ,13.6,2.4 ,90.93,45.4 ,35955.6 ,39.7,27.9 
ES,ES24,Aragón,2021,68.0 bd,12.1,2.5 bd,92.06,46.1 bd,38782.4 ,40.5,28.0 
ES,ES24,Aragón,2022,69.2 d,11.7,3.2 d,92.96,48.2 d,43453.6 p,42.5,28.0 
ES,ES24,Aragón,2023,69.8 d,11.0,3.0 d,94.77,49.0 d,46673.6 p,42.9,
ES,ES30,Comunidad de Madrid,2012,63.4 ,17.9,9.0 ,,52.4 ,196359.7 ,44.5,806.4 
ES,ES30,Comunidad de Madrid,2013,62.5 ,20.3,8.8 ,75.47,53.1 ,193344.5 ,46.0,803.5 
ES,ES30,Comunidad de Madrid,2014,63.1 ,19.6,8.2 ,79.32,54.6 b,196018.1 ,47.2,801.0 
ES,ES30,Comunidad de Madrid,2015,65.3 ,17.3,8.7 ,82.4,53.7 ,206231.5 ,46.9,803.9 
ES,ES30,Comunidad de Madrid,2016,65.6 ,16.5,8.5 ,83.23,53.8 ,214469.1 ,46.6,809.2 b
ES,ES30,Comunidad de Madrid,2017,66.9 ,13.9,8.7 ,85.52,55.2 ,224373.2 ,47.0,817.0 
ES,ES30,Comunidad de Madrid,2018,67.8 ,12.9,7.9 ,87.58,54.9 ,233735.8 ,47.2,827.3 
ES,ES30,Comunidad de Madrid,2019,69.0 ,11.5,8.0 ,91.66,56.3 ,243889.4 ,49.1,839.7 
ES,ES30,Comunidad de Madrid,2020,66.8 ,13.5,8.1 ,94.24,57.1 ,221061.9 ,50.2,839.7 
ES,ES30,Comunidad de Madrid,2021,68.8 bd,12.6,8.2 bd,93.87,55.8 bd,239837 ,49.7,846.9 
ES,ES30,Comunidad de Madrid,2022,69.1 d,13.0,8.8 d,95.77,56.4 d,267578.5 p,49.8,855.6 
ES,ES30,Comunidad de Madrid,2023,69.9 d,11.2,8.2 d,97.01,57.1 d,293069.3 p,50.5,
ES,ES41,Castilla y León,2012,58.5 ,22.1,2.5 ,,40.3 ,52589.7 ,34.0,27.0 
ES,ES41,Castilla y León,2013,56.9 ,23.7,2.3 ,64.63,39.8 ,51280.4 ,33.7,26.8 
ES,ES41,Castilla y León,2014,58.0 ,22.7,2.0 ,68.08,40.0 b,51383.7 ,34.5,26.5 
ES,ES41,Castilla y León,2015,59.6 ,21.1,2.0 ,72.08,40.7 ,53183.4 ,34.7,26.3 
ES,ES41,Castilla y León,2016,61.9 ,17.9,1.8 ,71.54,40.4 ,54630.5 ,34.3,26.1 b
ES,ES41,Castilla y León,2017,63.2 ,16.6,1.9 ,76.88,41.7 ,55879.3 ,35.3,25.9 
ES,ES41,Castilla y León,2018,64.7 ,14.2,2.1 ,77.12,43.0 ,58326.9 ,36.2,25.7 
ES,ES41,Castilla y León,2019,65.5 ,13.6,2.4 ,84.75,44.7 ,59649.2 ,38.4,25.6 
ES,ES41,Castilla y León,2020,63.8 ,13.8,2.5 ,88.27,44.7 ,54794.6 ,39.0,25.6 
ES,ES41,Castilla y León,2021,64.7 bd,13.9,2.5 bd,90.06,45.4 bd,59465.7 ,39.3,25.5 
ES,ES41,Castilla y León,2022,67.3 d,11.5,2.3 d,91.22,45.7 d,65121.5 p,39.8,25.4 
ES,ES41,Castilla y León,2023,67.3 d,11.6,3.0 d,93.24,45.9 d,70876.3 p,40.8,
ES,ES42,Castilla-La Mancha,2012,51.9 ,32.3,1.9 ,,31.2 ,37644.4 ,25.3,26.6 
ES,ES42,Castilla-La Mancha,2013,51.2 ,33.3,2.4 ,59.9,31.9 ,36910.7 ,26.2,26.4 
ES,ES42,Castilla-La Mancha,2014,51.8 ,32.9,2.4 ,65.98,33.4 b,36136.8 ,27.2,26.2 
ES,ES42,Castilla-La Mancha,2015,53.5 ,31.3,2.2 ,70.06,33.3 ,37998 ,27.5,26.0 
ES,ES42,Castilla-La Mancha,2016,55.5 ,28.2,2.7 ,73.17,33.3 ,39136.2 ,27.4,25.8 b
ES,ES42,Castilla-La Mancha,2017,58.0 ,26.0,2.3 ,73.26,33.5 ,40769 ,27.6,25.7 
ES,ES42,Castilla-La Mancha,2018,59.7 ,24.1,2.3 ,76.18,34.6 ,42290.9 ,28.4,25.7 
ES,ES42,Castilla-La Mancha,2019,60.8 ,21.3,2.4 ,83.16,36.8 ,43393.3 ,30.0,25.8 
ES,ES42,Castilla-La Mancha,2020,58.5 ,22.9,2.3 ,90.33,37.9 ,40254.4 ,30.8,25.8 
ES,ES42,Castilla-La Mancha,2021,61.7 bd,20.8,2.1 bd,90.07,37.4 bd,44124.1 ,31.3,25.9 
ES,ES42,Castilla-La Mancha,2022,62.8 d,19.1,2.5 d,91.43,37.7 d,49675.7 p,31.4,26.1 
ES,ES42,Castilla-La Mancha,2023,63.6 d,17.0,3.5 d,93.19,39.0 d,53929.1 p,32.7,
ES,ES43,Extremadura,2012,46.4 ,36.0,1.2 u,,29.6 ,17579.5 ,23.7,27.1 
ES,ES43,Extremadura,2013,46.6 ,35.9,1.2 u,58.75,30.2 ,17606.4 ,24.5,27.0 
ES,ES43,Extremadura,2014,48.9 ,33.2,1.5 ,63.8,32.7 b,17564.7 ,26.8,26.8 
ES,ES43,Extremadura,2015,49.4 ,33.5,1.1 u,69.8,32.4 ,18495 ,26.5,26.7 
ES,ES43,Extremadura,2016,50.7 ,32.4,1.2 u,72.49,31.6 ,19069.5 ,25.1,26.4 b
ES,ES43,Extremadura,2017,51.3 ,30.7,1.4 ,75.98,32.6 ,20169.5 ,26.5,26.2 
ES,ES43,Extremadura,2018,53.7 ,29.1,1.4 ,78.22,32.3 ,20713.3 ,26.5,26.1 
ES,ES43,Extremadura,2019,55.7 ,27.7,1.5 ,84.77,32.4 ,21166.1 ,26.8,26.0 
ES,ES43,Extremadura,2020,54.2 ,26.3,1.6 ,88.29,33.8 ,19497.3 ,26.7,26.0 
ES,ES43,Extremadura,2021,56.5 bd,25.2,2.8 bd,89.39,35.8 bd,21551.7 ,29.2,25.9 
ES,ES43,Extremadura,2022,58.8 d,20.9,2.4 d,90.73,39.0 d,23140.4 p,31.8,25.8 
ES,ES43,Extremadura,2023,59.8 d,21.0,2.3 d,89.84,41.1 d,24870.1 p,34.5,
ES,ES51,Cataluña,2012,60.1 ,21.7,4.5 ,,39.1 ,194512.8 ,32.8,234.4 
ES,ES51,Cataluña,2013,59.8 ,22.4,4.9 ,69.34,40.8 ,193329 ,34.8,232.9 
ES,ES51,Cataluña,2014,61.9 ,20.0,4.9 ,75.09,43.4 b,196999.5 ,37.0,232.0 
ES,ES51,Cataluña,2015,63.1 ,19.4,4.9 ,79.43,44.1 ,206434.3 ,37.5,231.9 
ES,ES51,Cataluña,2016,65.5 ,16.9,4.5 ,78.85,45.1 ,214502.5 ,38.6,232.3 b
ES,ES51,Cataluña,2017,66.9 ,14.4,4.9 ,81.77,46.4 ,223139.8 ,39.3,233.5 
ES,ES51,Cataluña,2018,67.9 ,12.1,4.8 ,85.15,47.7 ,231101.3 ,40.8,235.5 
ES,ES51,Cataluña,2019,68.6 ,11.5,4.6 ,91.05,48.9 ,240165.8 ,42.4,238.1 
ES,ES51,Cataluña,2020,65.8 ,13.4,5.3 ,93.96,49.6 ,214857.4 ,42.3,238.1 
ES,ES51,Cataluña,2021,67.6 bd,13.0,5.2 bd,93.51,49.7 bd,234820.2 ,42.5,239.7 
ES,ES51,Cataluña,2022,68.8 d,10.6,5.7 d,93.72,49.9 d,258685.7 p,43.6,243.7 
ES,ES51,Cataluña,2023,69.9 d,9.8,5.5 d,95.97,51.1 d,281845.1 p,44.8,
ES,ES52,Comunitat Valenciana,2012,53.5 ,27.0,2.2 ,,35.7 ,95835.9 ,30.1,216.9 
ES,ES52,Comunitat Valenciana,2013,53.1 ,29.2,2.3 ,63.86,36.3 ,95110.1 ,30.8,215.7 
ES,ES52,Comunitat Valenciana,2014,54.6 ,26.8,2.4 ,68.64,37.2 b,97256.1 ,32.0,213.8 
ES,ES52,Comunitat Valenciana,2015,57.1 ,23.8,2.2 ,72.6,38.5 ,101214.2 ,32.5,213.3 
ES,ES52,Comunitat Valenciana,2016,59.2 ,22.6,2.0 ,73.93,39.6 ,104205.4 ,32.9,213.3 b
ES,ES52,Comunitat Valenciana,2017,61.0 ,20.2,2.0 ,80.41,39.7 ,108666.7 ,33.3,213.6 
ES,ES52,Comunitat Valenciana,2018,62.4 ,17.5,2.2 ,83.46,41.8 ,112749.6 ,35.7,214.4 
ES,ES52,Comunitat Valenciana,2019,63.3 ,16.9,2.6 ,87.47,43.2 ,116588.5 ,36.9,216.2 
ES,ES52,Comunitat Valenciana,2020,60.3 ,18.4,2.7 ,91.27,44.8 ,106067.2 ,38.0,216.2 
ES,ES52,Comunitat Valenciana,2021,61.2 bd,18.2,2.8 bd,92.91,44.5 bd,116386.8 ,38.2,217.8 
ES,ES52,Comunitat Valenciana,2022,64.2 d,15.5,3.2 d,93.97,43.7 d,127590.2 p,37.2,222.4 
ES,ES52,Comunitat Valenciana,2023,65.2 d,14.9,3.6 d,93.94,45.5 d,139419.9 p,38.6,
ES,ES53,Illes Balears,2012,60.5 ,24.1,1.8 ,,29.8 ,26224.3 ,24.8,221.5 
ES,ES53,Illes Balears,2013,60.9 ,21.9,1.8 ,70.8,32.4 ,26227.9 ,26.8,223.0 
ES,ES53,Illes Balears,2014,61.8 ,18.4,1.6 ,77.55,33.8 b,27108.6 ,27.9,224.8 
ES,ES53,Illes Balears,2015,64.5 ,17.3,1.6 ,77.8,33.4 ,28653.7 ,27.2,226.8 
ES,ES53,Illes Balears,2016,67.0 ,14.4,1.3 ,76.68,34.2 ,30233.3 ,29.2,229.9 b
ES,ES53,Illes Balears,2017,67.2 ,12.5,1.4 ,85.72,36.2 ,31746.3 ,31.2,233.0 
ES,ES53,Illes Balears,2018,68.0 ,10.9,2.0 ,86.99,35.2 ,33186 ,29.7,236.8 
ES,ES53,Illes Balears,2019,67.6 ,13.4,1.9 ,90.16,37.6 ,34350.6 ,31.9,241.2 
ES,ES53,Illes Balears,2020,61.9 ,17.5,1.7 ,93.13,41.6 ,26669.1 ,34.8,241.2 
ES,ES53,Illes Balears,2021,65.1 bd,15.6,1.3 bd,92.95,42.8 bd,30512.3 ,36.3,244.4 
ES,ES53,Illes Balears,2022,68.6 d,11.8,2.3 d,96.28,40.5 d,37165 p,33.8,244.8 
ES,ES53,Illes Balears,2023,68.5 d,10.8,2.4 d,96.96,39.0 d,42083.9 p,33.5,
ES,ES61,Andalucía,2012,46.6 ,35.5,2.1 ,,31.4 ,139052.6 ,26.5,96.9 
ES,ES61,Andalucía,2013,45.3 ,38.0,1.9 ,60.36,32.0 ,137294.1 ,27.3,97.0 
ES,ES61,Andalucía,2014,46.4 ,37.3,2.0 ,67.29,32.7 b,139135.2 ,27.6,96.8 
ES,ES61,Andalucía,2015,48.8 ,34.5,2.0 ,70.48,33.8 ,146406.1 ,28.3,96.9 
ES,ES61,Andalucía,2016,50.0 ,32.1,2.1 ,74.29,34.6 ,149901.9 ,29.1,96.9 b
ES,ES61,Andalucía,2017,52.1 ,28.7,2.5 ,78.17,35.3 ,156789.5 ,29.6,96.9 
ES,ES61,Andalucía,2018,53.6 ,27.0,2.2 ,80.29,36.6 ,161894.3 ,30.3,97.0 
ES,ES61,Andalucía,2019,54.8 ,25.2,2.2 ,86.45,37.1 ,166478.7 ,31.2,97.4 
ES,ES61,Andalucía,2020,52.7 ,26.5,2.3 ,90.87,39.0 ,150452.9 ,32.5,97.4 
ES,ES61,Andalucía,2021,54.7 bd,25.6,2.7 bd,90.99,40.3 bd,166296.2 ,34.0,97.8 
ES,ES61,Andalucía,2022,56.4 d,22.7,3.0 d,91.5,41.8 d,183635.4 p,35.0,98.5 
ES,ES61,Andalucía,2023,57.9 d,21.3,3.1 d,93.21,42.8 d,199951.8 p,35.8,
ES,ES62,Región de Murcia,2012,52.9 ,27.4,1.4 ,,31.8 ,26950.8 ,26.3,129.5 
ES,ES62,Región de Murcia,2013,51.7 ,29.6,1.4 ,60.79,33.6 ,27046.9 ,28.2,129.5 
ES,ES62,Región de Murcia,2014,53.7 ,29.2,1.6 ,67.14,32.5 b,27239.1 ,27.1,129.5 
ES,ES62,Región de Murcia,2015,53.8 ,28.4,1.5 ,73.94,34.1 ,29168.7 ,27.9,129.7 
ES,ES62,Región de Murcia,2016,57.1 ,23.0,1.3 ,75.11,34.4 ,30009.1 ,28.4,130.0 b
ES,ES62,Región de Murcia,2017,58.8 ,21.6,1.7 ,81.13,34.8 ,31192.5 ,29.9,130.4 
ES,ES62,Región de Murcia,2018,59.5 ,21.0,1.6 ,83.6,36.3 ,31715.3 ,31.2,131.1 
ES,ES62,Región de Murcia,2019,60.9 ,18.2,1.6 ,88.08,36.6 ,33000.7 ,31.5,132.4 
ES,ES62,Región de Murcia,2020,58.9 ,19.5,1.8 ,90.32,39.0 ,30440.3 ,32.8,132.4 
ES,ES62,Región de Murcia,2021,61.4 bd,17.7,2.1 bd,92.88,39.6 bd,33603.6 ,33.7,133.5 
ES,ES62,Región de Murcia,2022,62.0 d,15.8,2.0 d,92.27,37.3 d,37492.7 p,30.9,136.0 
ES,ES62,Región de Murcia,2023,62.9 d,15.0,2.3 d,93.99,39.1 d,40385.8 p,32.7,
ES,ES63,Ciudad de Ceuta,2012,43.0 ,48.0,: ,,26.7 ,1438.9 ,22.0,4371.3 
ES,ES63,Ciudad de Ceuta,2013,45.1 ,43.8,: u,75.21,27.6 ,1454.8 ,23.0,4392.9 
ES,ES63,Ciudad de Ceuta,2014,44.5 ,36.4,: u,74.65,27.7 b,1446.6 ,22.5,4457.0 
ES,ES63,Ciudad de Ceuta,2015,46.3 ,36.5,: u,81.46,34.6 ,1498.5 ,28.1,4456.4 
ES,ES63,Ciudad de Ceuta,2016,48.9 ,32.0,: u,74.7,36.0 ,1537.4 ,28.2,4242.2 b
ES,ES63,Ciudad de Ceuta,2017,50.3 ,29.6,: u,81.38,33.6 ,1553.6 ,25.2,4256.1 
ES,ES63,Ciudad de Ceuta,2018,49.2 ,36.3,: u,80.0,33.3 ,1611.6 ,26.5,4251.0 
ES,ES63,Ciudad de Ceuta,2019,49.9 ,29.7,: u,87.49,29.2 ,1660 ,22.1,4222.9 
ES,ES63,Ciudad de Ceuta,2020,48.8 ,28.3,: u,92.54,32.9 ,1535.7 ,25.7,4222.9 
ES,ES63,Ciudad de Ceuta,2021,45.1 bd,35.5,: bu,93.98,31.0 bd,1634.1 ,24.7,4190.1 
ES,ES63,Ciudad de Ceuta,2022,49.2 d,34.9,: u,93.39,26.2 d,1764 p,21.1,4139.1 
ES,ES63,Ciudad de Ceuta,2023,47.7 d,36.5,: u,92.02,25.5 d,1888.5 p,21.2,
ES,ES64,Ciudad de Melilla,2012,45.6 ,33.4,: u,,33.7 ,1325.9 ,24.8,6167.5 
ES,ES64,Ciudad de Melilla,2013,43.8 ,31.7,: u,52.69,32.6 ,1339.5 ,26.2,6245.0 
ES,ES64,Ciudad de Melilla,2014,45.6 ,35.4,: u,64.84,34.6 b,1350.6 ,28.8,6478.5 
ES,ES64,Ciudad de Melilla,2015,42.5 ,40.1,: u,73.78,33.4 ,1407.6 ,28.0,6512.8 
ES,ES64,Ciudad de Melilla,2016,45.2 ,37.7,: u,78.3,32.4 ,1452.8 ,26.9,6061.1 b
ES,ES64,Ciudad de Melilla,2017,47.4 ,37.5,: u,82.49,34.4 ,1466.6 ,28.6,6059.1 
ES,ES64,Ciudad de Melilla,2018,50.7 ,31.6,: u,86.22,34.4 ,1510.9 ,29.9,6049.9 
ES,ES64,Ciudad de Melilla,2019,49.7 ,32.7,: u,85.31,35.7 ,1560.1 ,30.6,6041.5 
ES,ES64,Ciudad de Melilla,2020,52.0 ,27.2,: u,90.11,40.7 ,1452 ,34.3,6041.5 
ES,ES64,Ciudad de Melilla,2021,49.7 bd,31.2,: bu,96.2,40.6 bd,1534.1 ,34.5,6017.7 
ES,ES64,Ciudad de Melilla,2022,48.5 d,32.4,: u,98.99,40.3 d,1654.4 p,34.0,6026.0 
ES,ES64,Ciudad de Melilla,2023,48.8 d,26.6,: u,99.31,40.0 d,1750.2 p,32.8,
ES,ES70,Canarias,2012,49.5 ,33.3,1.5 ,,30.9 ,38239.6 ,26.0,281.4 
ES,ES70,Canarias,2013,48.5 ,33.0,1.5 ,60.59,32.5 ,38067 ,27.3,283.3 
ES,ES70,Canarias,2014,49.0 ,33.1,1.7 ,70.16,31.8 b,38312.9 ,27.0,284.9 
ES,ES70,Canarias,2015,51.9 ,30.6,1.4 ,72.34,31.7 ,39636.6 ,26.6,286.3 
ES,ES70,Canarias,2016,53.6 ,28.0,1.4 ,74.95,35.3 ,40979.7 ,29.4,289.1 b
ES,ES70,Canarias,2017,55.0 ,26.0,1.7 ,80.33,36.1 ,43035.8 ,29.6,291.8 
ES,ES70,Canarias,2018,57.4 ,21.4,1.8 ,82.49,36.6 ,44609.3 ,30.5,295.3 
ES,ES70,Canarias,2019,57.2 ,21.9,1.7 ,86.84,39.8 ,45766.8 ,32.8,299.4 
ES,ES70,Canarias,2020,53.1 ,24.0,2.3 ,89.87,41.6 ,37587.4 ,34.4,299.4 
ES,ES70,Canarias,2021,53.5 bd,24.6,3.1 bd,92.01,41.9 bd,41407.6 ,35.6,301.9 
ES,ES70,Canarias,2022,59.0 d,19.4,2.1 d,92.0,42.9 d,48551.2 p,36.6,300.9 
ES,ES70,Canarias,2023,60.8 d,18.4,2.0 d,95.13,40.6 d,54193.7 p,34.3,
FI,FI19,Länsi-Suomi,2012,68.5 ,7.7,4.1 ,,43.5 ,46127.13 ,36.5,23.5 
FI,FI19,Länsi-Suomi,2013,68.1 ,7.6,4.0 ,86.27,45.6 ,45960.49 ,38.5,23.5 
FI,FI19,Länsi-Suomi,2014,68.4 ,8.0,3.9 ,89.0,47.0 b,46408.17 ,39.2,23.6 
FI,FI19,Länsi-Suomi,2015,67.9 ,9.4,3.9 ,88.91,47.2 ,47123.36 ,40.9,23.6 
FI,FI19,Länsi-Suomi,2016,68.3 ,9.3,3.9 ,89.22,48.1 ,47815.45 ,41.2,23.7 b
FI,FI19,Länsi-Suomi,2017,69.1 ,8.9,4.0 ,89.56,48.8 ,49506.42 ,41.4,23.7 
FI,FI19,Länsi-Suomi,2018,71.7 ,7.6,3.8 ,91.05,50.2 ,51181.4 ,42.2,23.7 
FI,FI19,Länsi-Suomi,2019,72.8 ,5.6,4.3 ,91.73,51.2 ,52230.94 ,43.8,23.7 
FI,FI19,Länsi-Suomi,2020,72.1 ,7.5,4.5 ,95.24,52.9 ,52165.07 ,45.9,23.7 
FI,FI19,Länsi-Suomi,2021,72.1 b,6.7,4.0 b,95.4,48.7 b,55334.97 ,40.1,23.6 
FI,FI19,Länsi-Suomi,2022,74.2 ,6.1,4.6 ,93.88,49.2 ,59058.14 ,40.7,23.7 
FI,FI19,Länsi-Suomi,2023,74.2 ,6.0,5.0 ,94.92,50.1 ,62679.46 ,41.6,
FI,FI1B,Helsinki-Uusimaa,2012,74.1 ,6.0,9.2 ,,59.8 ,75617.71 ,48.9,171.3 
FI,FI1B,Helsinki-Uusimaa,2013,73.4 ,6.2,9.4 ,92.88,60.2 ,78408.59 ,49.3,173.3 
FI,FI1B,Helsinki-Uusimaa,2014,73.0 ,6.5,9.7 ,93.45,60.6 b,78960.55 ,50.2,175.3 
FI,FI1B,Helsinki-Uusimaa,2015,72.7 ,7.5,10.0 ,95.27,61.5 ,82277.5 ,51.3,177.2 
FI,FI1B,Helsinki-Uusimaa,2016,73.2 ,7.2,9.5 ,94.37,62.1 ,84582.28 ,51.6,179.1 b
FI,FI1B,Helsinki-Uusimaa,2017,73.3 ,7.8,9.4 ,96.43,61.8 ,88133.36 ,51.4,181.0 
FI,FI1B,Helsinki-Uusimaa,2018,74.7 ,6.6,9.6 ,95.71,63.1 ,91452.92 ,52.0,182.8 
FI,FI1B,Helsinki-Uusimaa,2019,75.3 ,6.3,9.7 ,96.16,64.3 ,95372.38 ,53.7,184.7 
FI,FI1B,Helsinki-Uusimaa,2020,74.4 ,7.1,10.2 ,97.61,65.9 ,94011.17 ,54.9,184.7 
FI,FI1B,Helsinki-Uusimaa,2021,75.0 b,7.6,10.5 b,97.21,63.0 b,98460.8 ,49.8,186.5 
FI,FI1B,Helsinki-Uusimaa,2022,76.5 ,6.5,11.0 ,97.12,63.6 ,104085.81 ,50.5,189.5 
FI,FI1B,Helsinki-Uusimaa,2023,75.2 ,7.1,10.9 ,97.06,62.8 ,106660 ,49.3,
FI,FI1C,Etelä-Suomi,2012,68.8 ,6.5,4.3 ,,44.8 ,38105.48 ,36.0,36.5 
FI,FI1C,Etelä-Suomi,2013,67.0 ,7.9,4.5 ,88.3,45.9 ,38041.98 ,36.2,36.6 
FI,FI1C,Etelä-Suomi,2014,66.4 ,9.2,4.2 ,89.24,46.4 b,38716.71 ,38.1,36.9 
FI,FI1C,Etelä-Suomi,2015,66.7 ,9.2,3.8 ,87.89,47.4 ,39053.32 ,38.9,36.9 
FI,FI1C,Etelä-Suomi,2016,67.3 ,8.9,3.5 ,90.5,47.4 ,40078.9 ,38.8,36.9 b
FI,FI1C,Etelä-Suomi,2017,68.5 ,8.0,3.4 ,89.89,48.6 ,42160.75 ,39.8,36.8 
FI,FI1C,Etelä-Suomi,2018,71.4 ,7.4,3.7 ,90.61,48.9 ,43185.64 ,40.9,36.7 
FI,FI1C,Etelä-Suomi,2019,72.4 ,6.2,4.1 ,93.38,50.5 ,43916.03 ,42.6,36.6 
FI,FI1C,Etelä-Suomi,2020,71.5 ,7.4,5.1 ,95.46,53.1 ,43459.9 ,43.5,36.6 
FI,FI1C,Etelä-Suomi,2021,72.1 b,6.6,3.9 b,94.11,47.8 b,45633.53 ,38.0,36.5 
FI,FI1C,Etelä-Suomi,2022,73.6 ,7.1,3.8 ,94.36,46.9 ,48514.97 ,37.3,36.4 
FI,FI1C,Etelä-Suomi,2023,73.6 ,6.6,4.1 ,93.99,47.3 ,49396.72 ,37.8,
FI,FI1D,Pohjois- ja Itä-Suomi,2012,64.5 ,8.5,4.4 ,,42.1 ,39136.42 ,34.6,6.4 
